pos_000;0.555490964201,0.274574054923,0.0164327876207;0.0068611657928,0.370546917101,0.00881929092298;0.529814136649,0.298473538595,0.0166639362388;0.0402649664766,0.387331161856,0.00812738095735;0.03;0.0008444786071777344
pos_000;0.55583619564,0.27424723499,0.0162952604652;0.0072968035338,0.370761934472,0.00857842474271;0.529040990443,0.299296252704,0.0164987674701;0.0404249681485,0.387703710559,0.00790286458852;0.03;0.001386880874633789
pos_000;0.555600629815,0.274258113159,0.0162758666161;0.0075155873364,0.370621913997,0.00844678654271;0.528866201686,0.299084670675,0.0164383338193;0.0406357382495,0.38764330169,0.00763598213806;0.03;0.0012922286987304688
pos_000;0.55539697812,0.274653763268,0.0164482150543;0.00713289530255,0.370874386954,0.0083798590181;0.5290765896,0.299224544976,0.0165873645369;0.0404239942835,0.387695223039,0.00766803764296;0.03;0.0010728836059570312
pos_000;0.554581377666,0.275241304405,0.016224861621;0.00738467842155,0.370696947387,0.00849700895959;0.52837074038,0.299529941485,0.0163816130781;0.0405119731464,0.387497265294,0.00773327211154;0.03;0.0011506080627441406
pos_000;0.555444870181,0.27418196837,0.0161507793584;0.00644169054592,0.370442892364,0.00883102189183;0.529216566361,0.298669303651,0.0163803379325;0.0398864065865,0.387211950776,0.00813180587401;0.03;0.0010883808135986328
pos_000;0.555749336777,0.274083791181,0.016369936633;0.00679385665542,0.370898959316,0.00854947542575;0.528512721827,0.299264560861,0.0164451014345;0.0402232334512,0.387519214302,0.00785768207896;0.03;0.001142740249633789
pos_000;0.555076652427,0.274493759056,0.0161020314989;0.00711835882489,0.37055038338,0.00888416237516;0.528794554927,0.298945371197,0.016302361687;0.0403883847238,0.387208636969,0.00806239178362;0.03;0.0009932518005371094
pos_000;0.555500108342,0.274292614844,0.0162359283518;0.00708608180159,0.370658287688,0.00884788587736;0.528576912028,0.299184324255,0.0163040867627;0.0403622286834,0.387454504187,0.0080504795834;0.03;0.0008351802825927734
pos_000;0.555238908757,0.274564330229,0.0163743470409;0.00669467467889,0.370136299223,0.00854649730736;0.528546251569,0.299217623643,0.0164439244344;0.0399419770475,0.387041275687,0.0077000674943;0.03;0.0010118484497070312
pos_000;0.555137642297,0.274431984027,0.0163478447222;0.00649107858294,0.370481013921,0.00852956491702;0.528448402867,0.299017538105,0.01638245782;0.0399612417628,0.387157737503,0.00765181813844;0.03;0.0008282661437988281
pos_000;0.555195972848,0.274668738724,0.0165754277122;0.00708765362238,0.371283253061,0.00856375504704;0.528814582232,0.298996931075,0.016591859999;0.0403677782246,0.387630845341,0.00770221204132;0.03;0.0008814334869384766
pos_000;0.55620176794,0.273749803848,0.0164326269456;0.00670992790207,0.370683475658,0.00877878507243;0.530036073742,0.297882594395,0.0163529689138;0.0400557646174,0.387410902231,0.00800280202433;0.03;0.0009443759918212891
pos_000;0.554787942088,0.274769141385,0.0163791358389;0.00705723721361,0.370682526884,0.00866324944948;0.528720465549,0.298906982707,0.0163405119463;0.0403682033974,0.387262350366,0.00792305818155;0.03;0.0008068084716796875
pos_000;0.554612136094,0.274934512042,0.0163351866491;0.00640948480048,0.370694822089,0.00893062512458;0.527984111543,0.29947801018,0.0163279620021;0.0400188468686,0.387305841455,0.00797079148069;0.03;0.0009503364562988281
pos_000;0.55511639624,0.27472514267,0.0165462327519;0.00746929299105,0.370352445276,0.00887306392711;0.528473117131,0.299250892106,0.0164454513205;0.0408058085055,0.387196655193,0.00802249893293;0.03;0.0008797645568847656
pos_000;0.55625686811,0.273950532578,0.0161623009409;0.0067109718756,0.370394214102,0.0088338767389;0.529495148928,0.298698102201,0.0161724316297;0.0403009058091,0.387180756629,0.0079552607542;0.03;0.0011401176452636719
pos_000;0.555566318232,0.274242348108,0.0164825930079;0.00721394806557,0.370412129547,0.00856844521455;0.529683489904,0.298381759277,0.0163350637491;0.0405707643342,0.387126735412,0.00791730102733;0.03;0.0007114410400390625
pos_000;0.554200203155,0.27519191259,0.016111514082;0.00700358088941,0.370786914672,0.00847439611782;0.527863918404,0.299591883088,0.0160933753373;0.0405030503567,0.387223745259,0.00768134491318;0.03;0.0007426738739013672
pos_000;0.556358099137,0.273702146597,0.0165487660641;0.00688113706766,0.371241091512,0.00835281031643;0.529515642679,0.298479872695,0.0163474481627;0.0404770721487,0.387496898254,0.00772947881829;0.03;0.0007259845733642578
pos_000;0.555003557398,0.274676204815,0.0165632975107;0.00728334460889,0.370832590012,0.00865018857739;0.527331539151,0.300041123838,0.0163403638661;0.0406992547589,0.387404090575,0.00794935543484;0.03;0.0012121200561523438
pos_000;0.555722140131,0.274199551367,0.0164159632759;0.00722349486296,0.371082414682,0.00845332930505;0.528504442645,0.299121020297,0.0163247159634;0.0407242762576,0.38756734786,0.00782670246718;0.03;0.0007226467132568359
pos_000;0.556576904173,0.273669100733,0.0165973138738;0.00681622123429,0.371065284981,0.00866875526718;0.529830011152,0.298340184931,0.0163716352813;0.0404448716922,0.387658321945,0.00792489847607;0.03;0.0008828639984130859
pos_000;0.555848197482,0.27396920775,0.0164403519461;0.00632879470374,0.37057268743,0.00833155493758;0.529515906789,0.298445409012,0.016327145153;0.040067365084,0.38712376579,0.00790578876853;0.03;0.0007216930389404297
pos_000;0.557269341245,0.272729078003,0.0165123388602;0.00621543462279,0.370589289741,0.00884782662451;0.529510711473,0.29824078667,0.0163755328163;0.0400747231917,0.387394593776,0.00815004565618;0.03;0.0013768672943115234
pos_000;0.555805650712,0.274264702704,0.0162318714684;0.00889782582073,0.371438111726,0.0083564029192;0.529551523919,0.29845202906,0.016134622853;0.0418354841408,0.387764091972,0.0079438403395;0.03;0.0007181167602539062
pos_000;0.555189931244,0.274655122335,0.0162708464878;0.00788694581018,0.371660810702,0.00848483789619;0.529565985672,0.298336310276,0.0161906155231;0.0411559097653,0.387805743286,0.00810839943207;0.03;0.0013954639434814453
pos_000;0.554693443334,0.274678299791,0.0164298208366;0.00737968025237,0.370957961689,0.00873009859192;0.528281778961,0.299058490871,0.016214112198;0.0409243112671,0.38736496671,0.00803312416793;0.03;0.0008459091186523438
pos_000;0.553499408977,0.275572742265,0.0161817002594;0.00730583051915,0.370454542353,0.00892935309977;0.526432633328,0.300243247653,0.0160253270868;0.0409804592224,0.387171402462,0.00811292088388;0.03;0.0007181167602539062
