pos_000;0.5575135183212809,0.2773479719334285,0.015269981428038815;-0.0028120484854866623,0.3652297398844859,0.010619281865337893;0.5328924951254634,0.29812358537672207,0.014108650975957232;0.030093832392534242,0.3839351178383788,0.008812824407154604;0.03;0.014440536499023438
pos_000;0.5660754035108176,0.27646076258688523,0.02295395323367938;0.02100016441612418,0.379762753371651,0.0053415002629147446;0.5390314577886368,0.292777288239601,0.01463176121477533;0.05870240435246174,0.3952498816573533,0.007426333497516133;0.03;0.016155004501342773
pos_000;0.013212777167876028,0.3750654764631785,0.007704544948258063;0.5675276039924861,0.2666463811911498,0.013434761684791796;0.05077836045581191,0.3933579447792741,0.009844660235022978;0.5430474767654381,0.29034475055228615,0.01449359945405361;0.03;0.014497518539428711
pos_000;0.5632910736332004,0.27226873360770476,0.013408084364133821;0.009337666879276396,0.37368261496540034,0.005711756838519044;0.5359389010044182,0.29543387928917564,0.014863882998130795;0.040881864041203864,0.3876448088460181,0.007217373811513508;0.03;0.031531333923339844
pos_000;0.0198801115983262,0.37778997243291523,0.008756454168740158;0.5655508730034298,0.2693538812066906,0.014029787960171736;0.05444278657136278,0.39452958036311947,0.007331335225958513;0.5437660903638298,0.2892985008184189,0.014740624621657317;0.03;0.014249563217163086
pos_000;0.5547879960778791,0.2796584597363194,0.015367778191027304;-0.0014881721428384176,0.36440158640005865,0.01017624613551632;0.5257907909459496,0.3028545137830891,0.015173990763968545;0.03774625761038464,0.3861765302326398,0.007643753764815742;0.03;0.014836788177490234
pos_000;0.031099470733959245,0.38296777473948074,0.0061777043296099565;0.5621108441952469,0.27358005858769063,0.014298206104938704;0.06693123568662121,0.3973613583950777,0.005929249800561809;0.5334696460017471,0.2976700356938301,0.014504338793784849;0.03;0.015285968780517578
pos_000;0.5643669203812164,0.27066934292854034,0.01492271770351239;0.008009627810602687,0.3725692515513738,0.007151428581806396;0.5394323545748974,0.29316066277820174,0.014176163095749206;0.043593546341681444,0.39058383397509255,0.008197526260536455;0.03;0.0140380859375
pos_001;0.5365614814632658,0.5114648421180977,0.024661456452501285;0.03403758943017701,0.4819966230987843,0.002737283199626128;0.5055922398359226,0.5191257417142566,0.013089865390854596;0.061472081815446916,0.5010949249314166,0.004825319889732098;0.03;0.03830122947692871
pos_001;0.5352333562102686,0.5117379559237106,0.023286462691928245;0.03763526034816925,0.48434923493878734,0.0028358283505467985;0.5052836032359138,0.5191289929369164,0.013379435110341311;0.06532796126674456,0.49962623643049386,0.0036813286053775235;0.03;0.0170748233795166
pos_001;0.5275268969017103,0.5113158974536739,0.013309689832861349;0.0389620410768754,0.4847656233226542,0.0007936387371688669;0.49640099771741253,0.5223155577678168,0.012011157605594893;0.06722234617811262,0.5018321486949575,0.00557623274295248;0.03;0.01601433753967285
pos_001;0.5234151944648705,0.5125729041036428,0.013549309575621393;0.03623819825078631,0.4836776154049419,0.001967836157010072;0.49357798840522504,0.5225230973095312,0.013328957588516238;0.06680583924386066,0.49873546525385426,0.006225423332786945;0.03;0.020066261291503906
pos_001;0.5260296758746472,0.5120333075503208,0.013621341583807012;0.03148104876202362,0.47350579981631746,0.010924712766814115;0.495211004095251,0.5223152120685289,0.01274246786299552;0.06046634089629263,0.49439523564018584,0.00685438216922758;0.03;0.01651740074157715
pos_001;0.5338376278223037,0.5116141060674507,0.021554492341178955;0.04617994185495111,0.48989062733380184,0.0013580277975192567;0.5011687389857352,0.5203629018737671,0.013560228393882313;0.07836937394094531,0.5091119809309584,0.00881160683630855;0.03;0.017098188400268555
pos_001;0.5327810539023548,0.5118321698270178,0.021525382498987777;0.03793532466844596,0.4773713638505215,0.011581133837649915;0.5009746595853966,0.5204881184433359,0.013093436163181524;0.06812587319466104,0.5038484748803483,0.005899519790906647;0.03;0.02117013931274414
pos_001;0.5301848033485433,0.5095262727532602,0.013648091214170488;0.037981548859191,0.47717351070796976,0.014094770882099816;0.49823140442561237,0.5212983231624895,0.013228724287541049;0.06867717080830987,0.5037696822626508,0.0056105300048758106;0.03;0.018758535385131836
pos_001;0.5330671144130354,0.5043845334719668,0.012473663335085983;0.03724397436573107,0.4769289687221555,0.012394058144093667;0.5037070309738945,0.5198653629533782,0.013117894147977673;0.06601934251800068,0.5017642292601109,0.00522527830624712;0.03;0.016724586486816406
pos_001;0.5275268969017103,0.5113158974536739,0.013309689832861349;0.035867090617622444,0.48509156399112324,0.004450769403325727;0.4960627757282108,0.5220639946224389,0.012942273174424312;0.062037225787724,0.49936814943675456,0.004452748562583361;0.03;0.018289566040039062
pos_001;0.5321850596998359,0.5115523623404562,0.01848580411576567;0.042620467445452365,0.4875637802104499,0.0012896900973187742;0.5003593211327746,0.5208184757222071,0.013252206204860464;0.06849111562229299,0.5033528648939373,0.006438156789534373;0.03;0.017702102661132812
