gather,position,n,mean_x,mean_y,cov_00,cov_01,cov_11,shapiro_x_stat,shapiro_x_pval,shapiro_y_stat,shapiro_y_pval,normaltest_x_stat,normaltest_x_pval,normaltest_y_stat,normaltest_y_pval,skew_x,skew_y,kurt_x_excess,kurt_y_excess,hz_stat,hz_pval,hz_normal,mardia_skew,mardia_kurt,n_above_95,n_above_975,n_above_99,mu_x,mu_y,mu_rob_x,mu_rob_y,hz_pval_adj,hz_reject_fdr,shap_x_pval_adj,shap_x_reject_fdr,shap_y_pval_adj,shap_y_reject_fdr,verdict
pos_002,pick_pos1_x_pick_pos1_y,100,0.6074253183095618,0.3251246098233604,4.483701440030205e-05,2.7667422812884394e-06,3.254092369045472e-07,0.947488656126613,0.0005689294633928633,0.9790894039602697,0.11287144763214729,19.320566101705253,6.376647022313865e-05,6.6437311640626895,0.036085448554730115,-0.9533042473700931,0.3241833583203166,1.585569913643531,1.2453990465124143,1.8650717398736831,0.0002012876146382033,False,1.9352025635704972,11.072109774799197,6,4,3,0.6074253183095618,0.3251246098233604,0.6088222435351995,0.325166061876629,0.0002625490625715695,True,0.0012191345644132785,True,0.13774521661207492,False,reject (HZ fdr)
pos_002,pick_pos2_x_pick_pos2_y,100,0.10526749399248896,0.47188171553862923,5.710752881168934e-06,-5.32286118119392e-06,5.693726850779824e-06,0.9890624749784949,0.5894897502429374,0.9681338333556513,0.015937544497594845,1.648550240792257,0.43855277523589953,7.017556591644497,0.029933461942770297,0.3005751561924283,-0.6201114430445704,-0.12057817284952677,0.248079337173853,4.015126041335293,4.655394867686924e-09,False,6.127743841503147,16.142048459220383,7,7,5,0.10526749399248896,0.47188171553862923,0.1051736797262958,0.4721521812226057,7.162145950287575e-09,True,0.6254830895767316,False,0.023906316746392268,True,reject (HZ fdr)
pos_003,end1_x_end1_y,100,0.595831588882534,0.48197390233337317,1.3390691604928609e-05,-1.1058896798770576e-05,2.1935686805518476e-05,0.959792002114048,0.0038862954211730323,0.7634173125506268,2.151327517925235e-11,20.256139507117105,3.9942495386087604e-05,18.235777536820173,0.00010968600561605328,-0.01498929599540887,-1.1866971980309398,-1.0867764685127135,-0.14737821781778138,8.809537842446783,6.126516156252502e-16,False,2.0848080200880426,5.554712314337825,1,0,0,0.595831588882534,0.48197390233337317,0.5940314869850994,0.4849480658756601,3.3417360852286376e-15,True,0.006477159035288387,True,1.8439950153644872e-10,True,reject (HZ fdr)
pos_003,end2_x_end2_y,100,0.11182291866292442,0.20386200114166575,1.3594698731436365e-05,2.1222999805497325e-05,3.749710717670738e-05,0.9317778295509579,6.287069308289803e-05,0.9141140672027862,6.950000774595016e-06,8.243473444312267,0.016216326718010248,14.07094489758718,0.0008801022634360977,0.7207266919530668,0.9456015430049735,-0.12444853090338981,0.4018293655594971,8.345922446999483,2.1397748116641348e-15,False,30.213480201925133,39.263427861550745,3,3,2,0.11182291866292442,0.20386200114166575,0.11022461992481736,0.20116155028594096,9.87588374614216e-15,True,0.0001714655265897219,True,2.3166669248650054e-05,True,reject (HZ fdr)
pos_003,pick_pos1_x_pick_pos1_y,100,0.5616659692321546,0.4812841015282425,8.736939298455158e-06,1.434282791164283e-06,3.1439607389148895e-07,0.9835446300365791,0.24829441141022812,0.9884305541076368,0.5404751485977546,0.2646129779718675,0.8760724473720187,0.5739801786634188,0.750519166946719,-0.051196404239484045,-0.011022606697401176,-0.30928009464315753,-0.40417138870417935,1.2394893719312878,0.009047294451701552,False,0.8946885570465689,9.048690831513163,5,2,2,0.5616659692321546,0.4812841015282425,0.5619167402645608,0.4812782250918913,0.009869775765492602,True,0.2921110722473272,False,0.568921209050268,False,reject (HZ fdr)
pos_003,pick_pos2_x_pick_pos2_y,100,0.13057498650219526,0.23152388155014542,2.0836144311889395e-05,2.8845002820223427e-05,4.304045088763271e-05,0.923175865568213,2.082923760023563e-05,0.8906092068274128,5.248792971968017e-07,12.007501489171455,0.0024694724242299974,11.688895470689479,0.0028959335929153248,0.8769087509586785,0.8680517383937914,0.21745911134137197,-0.37721759215109385,11.92422735045437,3.584319772416802e-19,False,4.873266262128264,11.60869174022358,8,7,5,0.13057498650219526,0.23152388155014542,0.1287090317709138,0.22833037005005652,5.376479658625203e-18,True,6.248771280070689e-05,True,2.0995171887872067e-06,True,reject (HZ fdr)
pos_004,end1_x_end1_y,100,0.6088650505990991,0.4392589702777364,1.2026661818510918e-05,-2.5850285105998727e-06,5.511060060185253e-06,0.9042833124368174,2.260762631184732e-06,0.8459728728281148,8.443184320491202e-09,60.94195909482546,5.842809468319963e-14,49.11742781210505,2.1591661745839128e-11,0.36893951444286643,-1.7637577213550413,-1.3120764781479615,4.693679550353183,5.726735106447448,6.72723881205901e-12,False,3.205761982648025,10.38865920291131,3,3,3,0.6088650505990991,0.4392589702777364,0.6063814636846175,0.43942214777317296,1.4949419582353357e-11,True,8.477859866942745e-06,True,4.605373265722474e-08,True,reject (HZ fdr)
pos_004,end2_x_end2_y,100,0.14982490309146584,0.10076550298280262,2.2955494225775152e-05,1.0291990582610922e-06,6.193765285243853e-07,0.956796339307295,0.0023921986220369644,0.9664829446357459,0.011972124566393117,7.195736269261998,0.027382035080186273,8.185343287706628,0.016694571974622797,0.016154655925533376,0.550529367803723,-0.8466967554993099,0.8660750236898851,2.2121841054206226,2.7996343231636754e-05,False,1.415926552877894,12.006806806330287,3,3,1,0.14982490309146584,0.10076550298280262,0.15036761445993357,0.10075661234159083,3.732845764218234e-05,True,0.0043494520400672075,True,0.018418653179066335,True,reject (HZ fdr)
pos_004,pick_pos1_x_pick_pos1_y,100,0.5940569153713389,0.4096878188940623,3.7764334043432614e-06,3.422507829578609e-06,9.40523120362525e-06,0.9891222299286492,0.594208935097895,0.9709400244724306,0.02610020707562422,0.8731882849990669,0.6462336569706553,8.00910897808117,0.018232410188116808,-0.08300423515557703,0.27935516735116545,-0.4363590627339864,-0.8267409613549979,1.4294508917134103,0.0027718075439075104,False,0.6569721899292992,6.9387379385517995,4,2,1,0.5940569153713389,0.4096878188940623,0.5938981631327522,0.4099857912389905,0.0033261690526890124,True,0.6254830895767316,False,0.037286010108034603,True,reject (HZ fdr)
pos_004,pick_pos2_x_pick_pos2_y,100,0.18180087370208614,0.10790847092641034,2.2779502963378096e-05,7.547472687629469e-06,3.0994419703909895e-06,0.9757731614640501,0.0620299783741409,0.9782274496441677,0.09662803534229139,5.6615692526204295,0.05896656879235866,4.684493329482239,0.09611146524712297,-0.16732777481395197,-0.32456806662926496,-0.7723732836203197,-0.6466541418131744,0.8771779487655756,0.08539489799162003,True,0.15956710564420867,6.071731685286121,2,0,0,0.18180087370208614,0.10790847092641034,0.18180087370208625,0.10790847092641032,0.08833954964650348,False,0.08270663783218786,False,0.12464295729087975,False,consistent
