gather,position,n,mean_x,mean_y,cov_00,cov_01,cov_11,shapiro_x_stat,shapiro_x_pval,shapiro_y_stat,shapiro_y_pval,normaltest_x_stat,normaltest_x_pval,normaltest_y_stat,normaltest_y_pval,skew_x,skew_y,kurt_x_excess,kurt_y_excess,hz_stat,hz_pval,hz_normal,mardia_skew,mardia_kurt,n_above_95,n_above_975,n_above_99,mu_x,mu_y,mu_rob_x,mu_rob_y,hz_pval_adj,hz_reject_fdr,shap_x_pval_adj,shap_x_reject_fdr,shap_y_pval_adj,shap_y_reject_fdr,verdict
pos_000,end1_x_end1_y,100,0.5558944694845901,0.2742023744486,7.803408177186591e-07,-5.447384770153948e-07,4.78889198808714e-07,0.9917044002140254,0.7994212048918101,0.9910854025562389,0.7517195101483066,0.9249196569648972,0.6297327043218852,0.4726088692238479,0.7895402739547228,0.08808683129472737,-0.08270396414770957,0.28354983308876136,0.12634766313482482,0.6909056778201778,0.24717828392410013,True,0.6868616020176601,9.157844782866773,5,4,1,0.5558944694845901,0.2742023744486,0.5558654711696848,0.2741911280602391,0.2804522836831136,False,0.873441686826237,False,0.8692273240316452,False,consistent
pos_000,end2_x_end2_y,100,0.0068477651955044,0.37060865693335004,4.1912856608529866e-07,2.5378620388622166e-07,2.6456913674219963e-07,0.9948123595639685,0.9700114765385924,0.988800176113783,0.5689338550929324,0.8077583799190713,0.6677247842545864,0.08968741678947341,0.9561469078908783,0.08500692572043723,0.010055589883393156,0.24859994332644808,-0.011245654542341832,0.526152442663741,0.5397410138295727,True,0.1697887359188676,7.550419292054595,5,1,1,0.0068477651955044,0.37060865693335004,0.006845281402988661,0.3706254075480413,0.5897170336286073,False,0.9700114765385924,False,0.699314530218396,False,consistent
pos_000,pick_pos1_x_pick_pos1_y,100,0.52897042519421,0.29868337647322,1.1442658771175277e-06,-7.836808646477188e-07,5.972127144997643e-07,0.9709183701450407,0.02600024503772452,0.9713372317473589,0.028005745527286078,5.04630842957568,0.08020621969677415,7.26956961707726,0.026389612595750733,-0.14553659441255756,-0.37758243390865576,1.2256100693862946,1.241311682410486,0.9090575320724437,0.07046959025695458,True,0.9375067142292304,8.963568674263975,8,5,3,0.52897042519421,0.29868337647322,0.5290140836871461,0.29869721335828087,0.09669083314326327,False,0.037414986761603576,True,0.04720968531742511,True,reject (marginals fdr)
pos_000,pick_pos2_x_pick_pos2_y,100,0.041256061774342996,0.38786113647604004,2.2837907304426646e-06,1.1076776693742672e-06,5.920134173678056e-07,0.9407857710260537,0.0002153548944432053,0.9453727827165833,0.00041641246920498277,0.015017788846799489,0.9925192268936425,2.8910283026096564,0.2356248985575766,0.02808974403881685,0.12034440762603489,-0.14169452568885665,-0.6356966849037553,2.029704764882384,7.791619429074275e-05,False,0.16222418453081017,7.211252993168813,4,2,1,0.041256061774342996,0.38786113647604004,0.040579924915911114,0.3875234513620277,0.00014365798322355693,True,0.00037370408153379744,True,0.0007925269575191606,True,reject (HZ fdr)
pos_001,end1_x_end1_y,100,0.0119320086938011,0.4628611565594,6.588897676686759e-06,4.6708233417405e-06,3.4831576218152902e-06,0.7108687929198758,9.734880485217867e-13,0.7809288765859453,6.695384400353551e-11,108.67988280735995,2.5145675191220254e-24,77.44987401402398,1.5204549113837052e-17,3.30225595568303,2.0861576994265656,24.80723647371386,16.683769576427697,2.5111774100116087,5.575568136453076e-06,False,17.687305440238084,37.279457221557216,3,3,3,0.0119320086938011,0.4628611565594,0.01180345840745643,0.4628000462365789,1.096528400169105e-05,True,3.829052990852361e-12,True,2.1793259849253374e-10,True,reject (HZ fdr)
pos_001,end2_x_end2_y,100,0.53395439935364,0.50715791112219,9.878406381025815e-06,-2.999564577452066e-06,1.1976433358081628e-06,0.7001844222943785,5.446395840504784e-13,0.8647577425739653,4.333013103807697e-08,66.35889600763143,3.893577462186927e-15,39.09207127721851,3.245372703749451e-09,-2.383064585630422,1.506543471951096,6.112538042557025,3.4060778609368247,5.379960908474018,2.288543371499534e-11,False,5.680083089904366,13.173079144833478,8,8,6,0.53395439935364,0.50715791112219,0.5343027092208182,0.5070949425267727,6.429717091355834e-11,True,2.2952668184984444e-12,True,1.1115120570637135e-07,True,reject (HZ fdr)
pos_001,pick_pos1_x_pick_pos1_y,100,0.040923004103282,0.48518796409170994,9.674241628413237e-06,6.4005433627822e-06,4.392267132695494e-06,0.8147167563040996,7.194557481522583e-10,0.8595803268300037,2.7241727610831923e-08,79.8047837981702,4.683940649750438e-18,57.07462481856108,4.040198399854189e-13,2.315912596185866,1.5855243067647486,14.531158901952551,9.888780697825228,2.7627423296040288,1.5204668237370996e-06,False,9.199542373905658,27.09264199774038,6,5,3,0.040923004103282,0.48518796409170994,0.04078179580175178,0.48515997271163525,3.3225015777958845e-06,True,1.6326111208070477e-09,True,7.305736041086743e-08,True,reject (HZ fdr)
pos_001,pick_pos2_x_pick_pos2_y,100,0.5032632869850501,0.51726611229901,9.569290713022231e-06,-2.957248764865962e-06,9.915696825167361e-07,0.7524775921447208,1.0891764614595397e-11,0.8007113063514151,2.603836455389886e-10,61.68714813939519,4.0253716105813156e-14,53.793278634843304,2.0841931428488572e-12,-2.1904116193958414,1.9373975329885704,5.8635761488780584,4.979395915348125,4.319217644331544,1.3186314834364183e-09,False,4.715133059031197,14.089302455717608,8,5,4,0.5032632869850501,0.51726611229901,0.5037010828578797,0.5171238550195302,3.536329887397667e-09,True,2.9209732375505834e-11,True,7.681317543400164e-10,True,reject (HZ fdr)
pos_002,end1_x_end1_y,100,0.63263285286275,0.32569636422165,2.2797195944068385e-06,-1.0436002812050551e-07,1.9351549076654287e-07,0.7483290811860088,8.459155015018108e-12,0.994164050982578,0.9473549992464009,55.55649897808956,8.630968467909974e-13,0.4302299558929525,0.8064487110297929,2.108919786745638,0.12912184012102695,4.342460223384624,-0.26706924172520896,5.687581790971794,7.707375789212541e-12,False,4.711234140933386,11.34255806335689,9,6,2,0.63263285286275,0.32569636422165,0.632131123968553,0.3256546046776824,2.3933430082291576e-11,True,2.3766197423146114e-11,True,0.9483659979698204,False,reject (HZ fdr)
pos_002,end2_x_end2_y,100,0.08552106546164899,0.4879401812271301,1.6837798954849294e-06,-1.48707899612288e-06,1.450533908476816e-06,0.6152803158376182,8.475129500295192e-15,0.6225597605177714,1.1783648250479344e-14,52.54069100617332,3.898826509438674e-12,53.584446954631694,2.3135835402530242e-12,-2.151614589433207,2.1729158182003276,3.196479185163672,3.3583345053705056,9.817907904165429,4.647847895013266e-17,False,5.074837519574088,10.915344904231704,10,8,3,0.08552106546164899,0.4879401812271301,0.08599647838750579,0.4875239600632443,3.0469225089531405e-16,True,5.0003264051741634e-14,True,7.724836075314236e-14,True,reject (HZ fdr)
